config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
21155,4096,3266,512,8,330,41299,24757,15349,2791,0.751115493,299.1476277
21156,4096,6449,256,2,1527,41069,24662,15920,1904,0.594332063,493.1232462
21157,16384,7319,128,32,860,44464,24928,15974,4721,1.302104767,192.240164
21158,2048,1961,64,8,1465,40952,25068,15114,4542,0.476647904,299.1567313
21159,4096,8027,128,16,1732,41087,25205,16050,446,0.671477991,239.7460989
21160,4096,4912,256,8,805,40964,24643,15526,2376,0.679919014,300.62492
21161,4096,3169,512,32,1094,40628,24605,15323,2856,0.892395388,197.2994924
21162,16384,4261,64,32,1541,44203,24938,15255,3056,1.419268873,199.9454961
21163,8192,3407,128,32,671,42163,25024,15154,1847,0.944579988,190.8179818
21164,1024,4935,256,32,865,40381,24875,15511,2195,1.166927608,226.6914136
21165,1024,1265,64,4,1484,40097,24841,15226,3056,0.554574488,392.5393009
21166,4096,4232,512,32,69,41333,24687,15403,1904,1.33034974,211.0540695
21167,2048,3149,128,16,1686,40371,24786,15368,686,1.270247007,253.1848928
21168,8192,1206,128,4,882,42141,24975,15186,1864,0.510270299,367.061658
21169,16384,7067,128,8,1981,44325,25086,15726,2128,0.561132315,284.9128757
21170,4096,6269,512,16,831,40902,24895,15687,3437,1.257028704,249.171753
21171,16384,4634,512,16,1838,43886,24483,15557,2982,0.392053222,222.796388
21172,16384,6075,128,4,1906,44377,24870,15754,3591,1.578354425,385.1413114
21173,16384,5635,64,32,603,44398,24821,15769,1775,0.947092085,184.0104866
21174,2048,5652,64,16,1300,40699,24925,15659,645,1.035774701,258.6936462
21175,16384,2933,256,8,2041,44003,25083,15626,2703,0.804395029,294.7910877
21176,2048,5697,256,2,931,40220,24728,15677,1806,0.606538533,503.8594938
21177,4096,7499,64,16,1749,41315,24906,16083,2427,1.399118859,252.0574959
21178,8192,1217,256,8,571,42155,25033,15190,768,0.582973577,287.1968773
21179,4096,577,256,8,1376,41200,24556,15023,3687,0.752277666,295.9862879
21180,8192,8023,64,4,1689,41888,24848,15950,424,1.317087834,377.8098403
21181,8192,7024,128,8,678,42122,24788,15840,4611,0.964278224,291.8966997
21182,4096,5292,128,32,516,41112,24698,15554,848,1.462342157,205.2214146
21183,2048,2760,128,32,243,40152,24931,15325,2534,0.868320001,204.8892954
21184,4096,6163,512,2,950,41327,24866,15721,3143,0.643834388,492.1338583
21185,8192,3675,64,2,1705,41839,24893,15510,2901,0.657334351,482.9094692
21186,8192,4249,128,8,739,41986,24874,15540,3369,0.983188955,285.5227158
21187,2048,7884,256,32,643,40227,24535,16086,2755,0.171951507,196.0423049
21188,8192,4153,256,2,1483,42102,24795,15474,4570,0.457241813,488.675367
21189,2048,5406,256,16,1886,40295,24766,15939,1380,0.582779059,236.7918655
21190,8192,3384,128,1,891,41977,24925,15478,1942,1.539106287,661.9448691
21191,2048,5151,256,32,1217,40891,24959,15629,4412,0.344652701,198.437336
21192,4096,3510,128,2,1283,41313,25008,15534,2093,0.619492956,490.9787588
21193,2048,6475,256,64,707,40201,24931,15945,4831,1.532010901,191.9138152
21194,2048,3936,64,2,492,40504,24864,15297,1264,1.092475754,510.5443438
21195,8192,994,128,16,239,42163,24828,15261,4952,1.046003109,234.2575052
21196,4096,4334,128,4,42,41088,25035,15555,1259,1.083193255,381.7888204
21197,2048,8072,64,8,136,40394,25176,15989,3716,0.667960848,302.011148
21198,2048,4985,128,16,1478,40473,24957,15614,681,1.553879442,260.519001
21199,16384,1239,128,4,119,44433,25050,15064,613,1.157631013,376.6156446
21200,4096,1668,128,4,1848,41309,24773,15382,4447,0.991687255,375.254198
21201,2048,3289,256,16,473,40212,24992,15171,474,0.63882589,240.343422
21202,8192,5376,256,8,1115,42014,24918,15917,4762,0.389838008,275.8905165
21203,2048,7433,64,32,131,40277,24870,15869,1601,0.889105517,205.0003462
21204,4096,5679,256,2,362,40793,24874,15707,3477,1.374492559,510.7295975
21205,4096,1415,64,8,876,40994,24905,15315,1267,1.033431176,309.0651056
21206,2048,8003,256,1,89,40799,24844,16082,4520,0.693576134,666.9373896
21207,2048,3397,256,1,1962,40670,25171,15432,994,1.635937231,679.4387171
21208,4096,6952,64,64,728,41178,24888,15753,3284,1.140961277,174.5690279
21209,1024,3318,64,4,1854,40532,25143,15627,1199,1.47567256,405.291342
21210,1024,6212,512,16,1883,40031,24817,15769,3730,1.373647076,264.6882341
21211,8192,638,64,32,712,42214,24835,15160,878,0.907078708,191.9001011
21212,4096,3097,512,8,1516,40935,24782,15610,930,0.138297518,287.1488212
21213,4096,8049,128,4,1832,40570,24789,15662,978,0.967857083,380.4487798
21214,8192,7353,256,64,1137,42465,25274,16070,3351,0.489785864,160
21215,4096,6529,64,8,358,40849,25100,15978,3113,1.261972134,304.9755211
21216,2048,5903,64,8,93,40355,25135,15751,3493,0.289948751,296.2839259
21217,16384,4421,128,32,168,44392,25039,15424,3927,1.037056561,188.1937589
21218,2048,2072,64,32,95,40577,24868,15285,914,1.567164567,217.7809656
21219,16384,3536,256,32,1315,44384,24664,15676,4707,0.612926898,184.815001
21220,1024,6170,128,4,1441,40339,24806,15542,1745,1.378783508,404.9819742
21221,4096,4113,256,8,1330,40860,24909,15658,1266,1.107879194,299.1223233
21222,4096,5029,256,64,403,41333,24620,15759,579,1.022663196,173.9218896
21223,4096,7808,256,8,1180,40833,25124,15752,2540,1.718340686,304.4313847
21224,2048,5161,128,32,1763,40618,24932,15707,1836,1.27831574,209.820238
21225,8192,6543,512,16,261,42362,24736,15687,4021,0.669492315,232.5611676
21226,16384,4603,128,4,1786,44272,24924,15431,2716,1.240334434,369.290211
21227,4096,2643,64,32,255,41461,24552,15494,4154,0.1,194.0725781
21228,4096,2351,256,8,606,41096,24922,15343,3205,0.225372912,284.4184638
21229,16384,1611,256,2,1564,44061,25092,15075,3234,0.758556505,483.472175
21230,1024,5031,64,16,306,40370,24917,15510,3080,0.601849474,257.9787327
21231,4096,7752,64,8,756,41373,24689,15892,2444,1.6637258,313.5994514
21232,2048,3598,512,4,1901,40103,24737,15568,983,0.916644806,392.1136388
21233,4096,6348,128,32,1089,41109,24696,15935,2075,2.45003025,221.7532624
21234,4096,4167,256,16,1820,41147,25115,15396,1767,0.733472035,241.5820508
21235,4096,2379,128,32,61,41380,25016,15514,717,1.826880021,214.8320085
21236,2048,1068,256,8,408,40460,25014,14991,2966,1.494315129,318.5811567
21237,4096,6526,128,4,1532,40940,24825,15861,4567,1.026376906,379.8530677
21238,16384,3376,256,16,1445,44051,24937,15381,1305,1.190402988,233.627089
21239,8192,5136,128,32,1869,42138,24859,15677,4449,0.911924226,189.6108824
21240,4096,6751,128,16,1332,41257,24741,16008,518,0.783873451,237.0567875
21241,2048,7489,128,8,2028,40627,24651,15704,366,0.623173826,300.4804844
21242,8192,6757,128,8,213,41822,24878,16105,1770,0.992764526,297.711779
21243,8192,7535,256,8,479,42383,24857,15942,699,1.621256168,298.6197117
21244,8192,1967,256,8,1381,41812,24952,15490,3060,1.598882197,304.2140025
21245,2048,7587,256,1,429,40588,24780,16089,1421,0.837382075,671.2020763
21246,2048,3961,64,16,1961,40701,25061,15583,3009,1.442667127,259.1183636
21247,2048,3853,64,16,1913,40585,25336,15455,1370,0.655007439,251.2571564
21248,8192,1861,256,8,35,42418,24859,15369,4099,0.436024432,284.1548662
21249,8192,4496,512,8,1556,42249,24728,15698,1485,0.480355017,285.8120859
21250,2048,2599,128,4,167,40526,24956,15262,4147,0.911059289,389.5416283
21251,4096,6049,512,4,1238,41090,24536,15791,3726,0.778115737,380.0954982
21252,4096,551,256,8,1584,41180,24596,15337,868,1.045725249,304.8319006
21253,1024,3765,256,32,53,40592,24973,15469,1973,0.955069837,212.544175
21254,4096,4758,128,4,1939,41039,24915,15426,520,1.381664149,384.1284572
21255,1024,2638,64,4,592,40617,25104,15337,2789,0.936830835,399.464645
21256,8192,711,256,16,1077,42071,24715,15045,3560,0.936746882,234.4463955
21257,2048,7158,256,32,1743,40480,25040,16029,3980,1.333731332,214.3963711
21258,1024,4565,256,32,1656,40274,24897,15761,3367,0.935631871,214.3573911
21259,4096,8136,64,8,184,40670,24797,16007,1872,0.519459249,291.4292478
21260,1024,1498,256,1,620,40573,25028,15205,1836,0.460210739,667.1648108
21261,2048,4571,128,16,1318,40178,24962,15631,3303,1.16395311,250.3347288
21262,8192,5961,128,1,1959,42149,24805,15732,2375,0.65562446,648.5961633
21263,8192,1565,256,2,122,41974,24785,15280,4709,1.072874679,489.7298725
21264,2048,6395,256,8,1384,40533,24988,15862,4440,1.166533203,316.0715068
21265,8192,1555,128,4,709,41863,24866,15196,2833,0.917605208,371.6397783
21266,8192,4143,64,4,113,42342,24953,15509,770,1.305480596,381.6694051
21267,1024,5522,64,8,191,40555,24978,15481,3133,2.671732454,346.9091174
21268,2048,5625,256,32,476,40580,25089,15722,4496,1.327988427,216.1864307
21269,2048,7653,128,4,434,40533,24749,15792,778,1.333211524,394.7594114
21270,4096,5169,128,4,936,41109,24907,15670,4613,1.274147727,381.881924
21271,4096,1753,256,8,77,40850,25041,15188,3497,0.881195262,292.7360209
21272,8192,3546,64,8,750,41876,25242,15470,2352,1.193204316,291.4097482
21273,2048,1762,256,8,1950,40396,25113,15304,3747,1.510338182,314.0124023
21274,4096,910,128,1,335,40975,24797,15128,4821,0.379765597,646.91965
21275,8192,3723,256,16,109,41772,24723,15593,1446,0.932789253,237.3181161
21276,2048,3840,128,16,2029,40222,25006,15358,3815,2.319696068,265.8906363
21277,16384,7410,256,8,1018,44187,24957,15688,1701,1.76141672,295.9249815
21278,4096,5802,128,64,1139,40942,25012,15846,1063,0.679381313,167.5212098
21279,4096,1513,256,1,899,41073,24980,15242,3157,0.839670022,662.2961723
21280,8192,5198,128,32,279,42125,25033,15720,1493,0.868575332,190.0219401
21281,8192,3362,64,2,52,42085,25090,15583,1088,0.9539593,490.7959217
21282,4096,2243,128,16,1688,41432,24936,15226,3607,1.119951477,236.7509371
21283,8192,6782,64,8,198,42146,24896,15602,4628,0.984633911,295.0903257
21284,4096,8173,128,16,418,41044,24623,15987,4291,1.758944934,254.178073
21285,2048,2998,64,8,260,40377,24968,15455,1960,0.646860864,297.204057
21286,8192,6546,128,8,1543,42085,25111,15837,4266,1.382075113,297.0493654
21287,4096,2972,512,2,1162,40774,24459,15298,3883,1.277167115,497.8015979
21288,4096,7112,512,8,1870,40882,24707,15979,3189,0.849990657,295.4784488
21289,2048,3560,128,8,1026,40518,25259,15510,1351,1.147342592,309.8203733
21290,2048,4923,128,8,1505,40225,24872,15648,936,0.780421466,303.8302103
21291,2048,5048,64,32,841,40328,24764,15809,3547,0.936880365,202.7546839
21292,16384,2052,128,4,1105,44045,25335,15353,3005,0.903312652,361.218436
21293,16384,1519,256,8,1223,43972,24935,15197,3678,0.592131259,283.1905473
21294,4096,4417,128,32,694,41248,24847,15625,2036,0.389592676,191.0172255
21295,4096,6967,128,4,691,41221,24992,15986,3652,0.892673295,371.7312971
21296,1024,4188,256,4,1410,40166,24744,15518,2620,1.047126154,402.7196579
21297,2048,4178,512,8,165,40346,24769,15632,1393,1.003868413,309.2018308
21298,2048,2107,64,64,158,40278,25209,15399,1009,1.450960758,180.1043974
21299,16384,4281,128,8,1647,43833,25032,15571,4525,0.1,273.8504693
21300,16384,6822,256,1,840,43912,24820,16070,2765,1.309726751,647.9277796
21301,8192,3792,64,32,1105,41859,24853,15363,3407,0.401730352,188.0868606
21302,4096,7493,256,4,1248,41011,25041,15718,1667,0.566324387,383.7783675
21303,2048,5456,128,16,764,40801,25248,15741,3678,0.966344537,251.2187558
21304,4096,5434,64,16,1697,40449,24831,15778,3046,0.851586628,243.4326263
21305,8192,3699,128,16,1688,41815,25097,15425,1522,0.503253414,236.145489
21306,8192,2466,128,16,454,41785,24926,15244,3999,1.02686405,237.560006
21307,4096,2825,128,32,333,40873,25226,15292,1024,0.1,189.0748388
21308,4096,1997,64,8,1471,41268,24943,15284,3849,1.425569998,300.5179468
21309,2048,3305,128,16,983,40864,25012,15388,968,1.398583551,250.787851
21310,4096,4943,64,16,38,41138,25137,15497,4448,0.829547833,231.631118
21311,8192,1445,128,4,1439,42014,24966,15101,3254,1.04419206,377.3243113
21312,1024,4502,128,8,258,40180,25173,15424,4409,0.178144625,309.0356494
21313,4096,779,256,16,1587,40470,24836,15270,3854,0.3723691,230.2260277
21314,8192,6402,256,16,71,41852,25078,15807,2982,1.002460517,236.7384748
21315,4096,6622,256,16,1501,41009,24746,15739,2663,1.230384157,245.287711
21316,16384,758,128,8,606,43963,24816,14923,1455,0.696926949,284.03378
21317,2048,3156,128,4,161,40893,24669,15416,3119,1.623193762,401.6939107
21318,4096,7112,128,8,1547,40830,25111,15827,671,1.020921188,303.9263391
21319,2048,1058,128,32,1917,40706,24758,14826,502,0.174922591,201.5317057
21320,4096,6321,128,2,410,40915,25009,15667,3847,1.344726431,505.2005607
21321,16384,3798,128,32,165,43975,24896,15267,4653,1.35719774,197.2227544
21322,4096,6494,128,1,1310,40904,24891,15649,2819,1.253000074,666.6463655
21323,2048,1537,64,16,323,40316,25211,15103,4758,0.511990897,239.1679785
21324,4096,6156,256,4,1965,40869,25036,15847,2374,0.185735147,372.4335218
21325,8192,2975,512,32,745,42038,24659,15310,1224,1.062344202,197.9943234
21326,16384,7600,64,32,1162,44019,24871,16061,410,0.667823315,191.3867641
21327,1024,2755,256,32,1605,40281,24957,15401,4623,0.698372034,211.6769363
21328,1024,6534,256,16,1249,40455,25124,15985,1483,0.965068158,257.8424564
21329,1024,583,512,4,531,40207,24549,14979,1746,0.96870681,401.085607
21330,8192,2973,64,64,1261,42156,25022,15415,2850,1.079890207,170.9493199
21331,1024,3678,128,16,805,40128,24961,15572,2030,1.09900335,258.1458883
21332,2048,7255,256,1,1992,40833,24834,16110,3728,1.096249662,672.345009
21333,2048,6848,64,16,1946,40425,25095,15785,1005,0.701890641,242.2993528
21334,4096,7987,128,8,1595,40939,24966,15974,4259,0.944712823,304.8737061
21335,2048,2147,512,16,692,40723,24595,15203,1287,0.980313991,244.4343175
21336,16384,1850,256,16,1607,44119,24909,15238,1719,1.246307223,228.2208559
21337,8192,6611,256,4,1205,42334,24956,15810,3921,1.552360855,381.5094779
21338,4096,1730,128,8,88,41149,24786,15210,3717,1.559111512,307.8421517
21339,2048,7467,256,8,465,40496,24932,15999,3108,1.913082016,322.4438953
21340,2048,4530,256,16,1051,40634,25165,15642,2355,1.410000548,264.4097051
21341,2048,4131,256,16,976,40538,25213,15779,3845,1.318567355,259.4719949
21342,4096,4183,128,16,654,41257,24993,15468,1878,1.921337197,250.4985124
21343,4096,3794,64,8,1890,41104,25085,15598,2285,0.188336981,284.4440672
21344,4096,6312,64,8,130,41328,24860,15786,2717,0.25892289,289.3019749
21345,16384,4226,128,4,1727,43945,24872,15504,1748,1.115725115,365.8648001
21346,8192,1760,128,8,1360,42205,25089,15134,3942,1.708285664,304.3443588
21347,4096,605,64,4,946,41265,25073,15040,4408,0.392964205,371.5845863
21348,1024,6926,512,16,956,40456,24607,15895,1975,2.236656564,282.7816913
21349,4096,2920,128,32,934,41426,24992,15504,3379,0.788591833,191.3814265
21350,8192,2988,128,4,985,42228,25158,15434,1856,1.278299341,386.0504589
21351,8192,7642,128,32,1355,42161,24889,15877,1427,0.895737628,190.4150886
21352,2048,4443,512,8,1063,40213,24747,15462,4543,0.860636674,303.1989545
21353,2048,6202,256,4,1405,40750,24470,15667,2661,1.75457909,403.6887394
21354,8192,1822,256,8,681,42133,24638,15297,1583,0.736328259,284.4533691
21355,4096,3873,256,32,1841,41358,25099,15566,995,1.027400794,199.0955299
21356,16384,6607,128,64,1362,43948,25270,15877,588,0.950593876,164.376087
21357,1024,7596,128,32,1584,40365,24878,15905,761,1.192387971,221.4220277
21358,2048,6697,128,32,600,40073,25212,16044,1783,0.614157069,204.4878477
21359,1024,4083,128,4,681,40634,24947,15506,1929,1.141181164,397.4842224
21360,2048,7393,256,1,1144,40822,24723,15993,1639,1.67305341,676.6413648
21361,2048,6369,512,8,964,40546,24724,15914,1132,1.324996186,305.0976872
21362,2048,5705,128,8,1132,40027,24916,15791,1168,1.176124595,301.6337294
21363,4096,4160,512,4,1946,41129,24841,15391,614,0.766666919,375.2446007
21364,4096,2763,64,8,699,41042,25368,15372,509,0.734526449,295.3971922
21365,4096,2478,128,8,1917,40683,25057,15489,538,1.653224231,315.1782489
21366,8192,6309,128,64,781,41950,24866,15712,1065,1.972271083,179.4729623
21367,16384,4805,128,16,1437,44126,25079,15855,3672,0.992428246,227.9100705
21368,16384,2341,128,16,1535,43880,24901,15305,4160,0.594474601,225.1437259
21369,4096,7662,128,2,1482,40958,24773,15816,3749,0.681392191,492.6028857
21370,1024,2611,512,32,393,40029,25107,15130,3930,1.672484742,224.504551
21371,4096,519,512,2,1677,41078,24806,14921,3693,1.279653691,499.4426032
21372,4096,5099,128,8,1602,41009,24852,15849,1205,0.883877821,299.5993875
21373,2048,7107,128,8,652,40403,24990,16002,652,1.313184236,315.9797031
21374,4096,6197,128,8,302,40977,24993,15558,4270,1.205609354,302.5239613
21375,8192,3087,256,16,139,41986,25130,15314,1418,1.004540017,232.8020084
21376,2048,3768,256,32,1188,40954,25007,15469,4530,0.543381168,197.0609648
21377,4096,1118,512,1,1772,41315,24735,15101,3792,0.672720694,655.2934845
21378,4096,1164,64,8,903,40847,24926,15162,3735,0.87898076,291.914148
21379,2048,6736,256,8,280,40620,24978,15886,2458,1.180758853,303.239139
21380,4096,620,128,16,1116,41030,24863,15282,3529,2.011233905,258.9009495
21381,4096,7294,256,2,198,41176,25107,16025,2132,0.702535671,491.3940996
21382,8192,7016,128,8,1509,41707,24815,15990,4384,1.443285942,298.8177155
21383,16384,6286,128,16,859,44062,24808,15757,4645,1.370288358,228.9122143
21384,16384,3129,64,4,1615,44604,25051,15309,2113,1.079735824,369.5612095
21385,2048,6730,256,64,1256,40510,24690,15765,4646,1.315434727,187.1462883
21386,16384,2778,128,8,2011,43997,24624,15411,1409,1.051077675,293.0253752
21387,4096,2381,128,8,612,40930,25078,15311,1677,0.345474273,287.7440585
21388,4096,1708,256,32,734,41105,24914,15205,4306,0.986263077,209.4418813
21389,1024,6793,256,4,842,40302,24737,15974,2137,1.064997453,404.6279071
21390,8192,686,128,16,1542,41943,24986,15193,3251,1.034453718,236.3073352
21391,2048,1289,128,4,1766,40310,24998,15106,4144,0.623258869,377.1648937
21392,16384,7138,128,8,1018,43912,25034,16122,694,0.453443795,279.8710075
21393,4096,5414,256,4,827,41321,24922,15834,4158,1.231023991,383.2340457
21394,2048,6138,256,16,1706,40641,25108,15775,4810,1.464364658,258.6752135
21395,2048,3116,64,16,251,40481,24845,15352,4175,0.898602802,244.2491706
21396,4096,4832,128,8,1985,41156,24906,15468,1101,0.625633497,284.9037442
21397,8192,3323,512,16,890,42039,24855,15438,871,0.743566106,228.787185
21398,16384,2648,256,1,644,44206,24920,15236,3365,0.52044105,645.5670901
21399,1024,7216,128,8,1019,39921,25032,15876,3893,0.563198494,308.6872803
21400,4096,7966,64,2,748,40923,25028,15733,3269,0.675266567,493.9310474
21401,4096,2809,128,4,51,41096,24873,15303,1872,1.431823221,392.1372882
21402,1024,3275,256,2,726,40606,24724,15538,1595,0.1,501.5107086
21403,8192,2494,128,32,281,42157,24789,15245,891,1.202215053,197.056177
21404,4096,6495,64,32,1014,41002,24813,15729,2693,1.728288863,208.3742002
21405,1024,6489,128,8,1280,40294,24872,15812,2262,0.707386495,314.9620339
21406,4096,895,64,2,855,40598,25161,15157,3394,0.669561771,491.7291278
21407,2048,6371,128,2,1194,40470,24964,15769,1465,1.23778283,509.5035481
21408,1024,521,64,2,86,40263,24929,15095,906,0.9195617,517.8748145
21409,4096,4040,256,4,618,40959,25105,15620,2813,0.773239027,380.6220455
21410,8192,6587,256,16,1058,41756,25027,15883,4623,1.028830626,233.562093
21411,2048,908,256,16,0,40186,24883,15160,4404,0.893906563,259.0656105
21412,8192,5685,64,8,1573,42072,25324,15629,3477,0.662472266,285.5553825
21413,2048,7341,256,4,6,40451,24833,15726,2639,0.456600962,384.0203721
21414,4096,2429,256,64,478,41232,24834,15441,2254,0.979755947,177.2442999
21415,4096,7620,128,16,1217,40818,25236,16024,4548,1.853678353,255.7994011
21416,8192,7749,256,16,403,41843,24890,16006,3657,0.1,221.9344726
21417,2048,7489,128,16,1636,40302,25140,15852,4614,0.645587852,245.2680086
21418,4096,1910,512,32,1246,41042,24773,15458,1075,1.090684431,202.9209956
21419,2048,5403,128,32,1748,40432,24835,15650,1283,0.985894403,209.025959
21420,4096,7046,256,8,1646,40847,25044,15977,3381,0.649115161,295.8817631
21421,4096,2294,64,4,1645,40863,24738,15322,1266,0.309676231,369.2638232
21422,4096,7413,128,4,981,40806,24881,15808,1977,0.405829681,375.4544828
21423,8192,2894,128,8,238,42310,25168,15379,3896,0.617622997,293.1207192
21424,4096,7732,512,8,726,41152,24971,15996,2175,0.892995263,294.0582608
21425,1024,6565,128,8,1064,40174,25104,15804,3426,0.668454409,315.1103436
21426,8192,5401,128,32,614,41946,24801,15749,1500,1.56529223,201.5972939
21427,2048,6041,128,2,705,40327,24835,15537,1255,0.61292943,499.7070186
21428,4096,548,64,16,1227,40876,24903,15102,2778,1.462032317,247.4887841
21429,2048,4449,64,32,933,40766,24756,15592,2766,0.735913052,207.7868999
21430,8192,3444,128,32,1410,42155,24891,15682,4221,1.055428942,189.655863
21431,4096,1175,128,16,246,40955,24920,15173,1199,0.110142148,232.4454067
21432,8192,5554,128,16,1326,42238,24692,15832,3827,0.735121129,233.4299594
21433,8192,3405,128,8,904,41899,24720,15164,4204,0.653404615,283.3145216
21434,2048,6347,64,2,1735,40835,25199,15735,2847,0.1,488.7608177
21435,4096,6224,256,8,2034,40997,24836,15683,4236,1.14379582,301.853506
21436,4096,7462,128,8,435,41050,25045,15585,2131,0.98132424,299.3770213
21437,8192,2373,128,64,1268,42259,25096,15414,3562,0.503621772,162.4491232
21438,2048,519,512,8,366,40603,25024,15238,3048,1.625154898,316.0916158
21439,2048,4157,128,16,1301,40274,24902,15459,3457,0.93455961,252.6639663
21440,4096,4481,128,32,1094,40622,25192,15373,4637,1.350443348,207.8030921
21441,4096,4686,256,8,1642,40702,24794,15387,2419,0.985120255,304.6748026
21442,4096,2986,256,16,274,41397,25071,15500,4504,0.992012122,244.5517901
21443,4096,4352,128,8,1496,41286,25188,15436,4359,1.465594838,305.9224288
21444,2048,6761,256,16,1283,40506,24896,15961,3759,1.548162709,259.1564232
21445,1024,5654,128,8,266,40232,24747,15596,503,1.673716211,332.7362928
21446,1024,762,512,1,1739,39796,24615,15165,1411,1.091087868,680.1945146
21447,1024,7942,256,16,1554,40012,24675,15966,3945,0.150093693,244.3862769
21448,16384,6689,256,16,1116,43935,24504,16006,844,0.99161244,231.0337174
21449,16384,5002,512,2,813,44158,24743,15617,4653,0.744501894,478.4622456
21450,8192,6710,64,32,923,42258,24890,15606,2514,0.695114378,187.2312186
21451,4096,8195,128,2,448,41109,24676,16024,2821,0.985499132,498.3092405
21452,2048,6194,256,2,993,40336,24848,15780,1306,0.291027399,493.653548
21453,4096,4178,512,32,1587,40605,24953,15561,3113,0.757232405,196.5540273
21454,4096,6733,128,8,1941,41221,24814,15933,853,0.1,291.4622426
21455,1024,5334,256,4,1658,40139,24908,15619,3501,1.299965961,404.4264103
21456,2048,5913,256,16,661,40766,24763,15614,2492,0.340254856,232.9724804
21457,2048,6170,64,2,343,40632,24850,15951,2139,1.084441237,514.2807981
21458,4096,4739,256,32,244,41431,24884,15695,3728,0.425970968,186.9417275
21459,4096,2057,128,8,52,41212,24802,15347,1862,1.25772903,302.6484718
21460,4096,3162,256,32,1694,41184,24949,15322,4305,1.219323879,206.9236252
21461,8192,888,128,2,313,42205,24604,14874,4135,0.975328646,491.0883883
21462,4096,2866,256,64,607,41139,24722,15407,2649,0.972833263,172.3309311
21463,4096,5553,64,32,882,40953,25049,15753,803,0.368856794,191.5856207
21464,8192,3175,256,8,1011,42253,24874,15390,2067,0.668156837,286.8952098
21465,8192,5885,256,8,1039,41881,24694,15903,1767,1.480547849,298.6591668
21466,4096,6921,64,32,211,41039,24878,15755,965,0.266724931,189.4963428
21467,4096,677,128,16,974,40767,24986,15090,3589,1.366878813,247.2362904
21468,1024,3666,128,64,772,40301,24908,15575,2547,1.548476469,204.7992327
21469,16384,3539,256,64,275,44226,24752,15600,2739,0.692998248,160
21470,4096,2479,128,8,544,40617,25007,15145,3143,1.861245767,312.4881586
21471,4096,3583,256,4,381,40503,25160,15569,614,0.689591757,378.8128124
21472,8192,7011,128,32,1128,42189,24963,15868,584,0.562370974,188.020178
21473,4096,3518,128,16,26,40878,25141,15273,4465,1.142127684,233.5778558
21474,4096,4602,64,1,294,41023,25112,15741,3919,0.186057314,651.5783671
21475,4096,6442,128,16,1635,40973,25141,15767,2410,1.293021194,244.9461741
21476,8192,6865,512,64,1537,41955,24841,15857,4633,0.935410401,165.7138009
21477,4096,3127,256,4,560,40892,24932,15381,3844,1.534037499,391.3710951
21478,4096,824,128,16,874,40937,24657,15125,4503,1.621474989,249.3865294
21479,2048,5007,256,8,1780,40186,25060,15594,1225,0.563035479,308.549161
21480,1024,4677,256,4,1497,40435,24795,15665,1853,0.952460871,395.3345287
21481,2048,4767,512,16,749,40165,24969,15544,4674,1.051088812,247.8346132
21482,8192,7725,128,32,1084,41919,24737,15927,429,0.501676676,183.0039556
21483,2048,4722,256,32,415,40489,24913,15768,2693,0.990645726,211.560239
21484,1024,749,128,32,853,40446,24983,15212,4066,1.6084835,220.6075235
21485,4096,2075,64,4,1299,41078,25243,15239,3669,1.35994526,385.8605306
21486,8192,4178,64,16,1791,41795,25019,15605,1723,0.869433668,235.3576051
21487,1024,3439,128,4,1677,40195,24940,15603,609,0.574086452,397.4108169
21488,1024,7438,128,32,913,40482,24745,15964,3849,0.571333581,212.5422188
21489,4096,5272,256,16,1443,40987,24848,15798,3867,1.872314948,252.1812849
21490,8192,4058,128,16,1041,42248,24682,15416,1478,0.567046994,233.8643709
21491,4096,2656,128,2,169,40697,24803,15259,4033,1.238017122,496.8712755
21492,4096,5743,128,64,1368,41089,24906,15603,4457,0.786741757,172.7345039
21493,8192,6867,512,8,1517,42003,24765,16115,4838,0.186533306,275.4556851
21494,4096,3529,128,32,359,41154,24913,15212,725,0.377569038,197.6585025
21495,8192,4857,64,8,1925,42600,25089,15636,773,1.038505434,302.9418105
21496,1024,7292,256,8,421,40338,24698,16070,2180,1.260015552,317.1994487
21497,2048,655,256,2,1933,40632,24636,15054,3135,1.350935818,510.6104822
21498,4096,1303,128,8,941,40698,24821,15220,3722,0.553825612,293.360629
21499,2048,889,256,8,288,40639,25104,15062,2413,0.728740511,310.5918457
21500,8192,1094,128,8,1731,42084,25016,15161,1795,0.557372134,280.6638959
21501,16384,2206,512,8,492,43822,24950,15418,3682,0.182167365,273.2221097
21502,8192,834,256,64,1323,42076,24759,15139,4674,0.599742432,163.3347102
21503,4096,5659,64,1,509,41063,25040,15834,2098,1.197010666,669.3892404
21504,2048,7519,128,8,846,40642,25236,15913,2533,1.761404436,315.1804185
21505,8192,3354,128,8,587,41896,24791,15363,1619,0.576003114,292.04712
21506,4096,3923,512,4,341,40941,24809,15753,2573,0.952491867,389.5549346
21507,8192,1728,64,16,357,42250,24780,15090,3992,1.499641219,241.9388861
21508,2048,6081,256,64,52,40714,24984,15801,4554,0.834935589,179.6873237
21509,8192,569,128,8,275,42218,25122,14873,1304,0.466853312,292.8202018
